CustomerKey,FirstName,LastName,FullName,BirthDate,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,DateFirstPurchase,CommuteDistance
24257,Alan,Shen,Shen Alan,1/12/1948 0:00,M,M,20000,2,1,Partial High School,Clerical,0,2,9826 Olive Ave.,10/28/2015 0:00,1 to 2 Miles
24258,Hailey,Edwards,Edwards Hailey,4/10/1977 0:00,S,F,40000,0,0,Bachelors,Professional,0,2,1979 Driving Drive,11/30/2016 0:00,1 to 2 Miles
24259,Gavin,Price,Price Gavin,8/3/1977 0:00,S,M,40000,0,0,Bachelors,Professional,1,2,3168 Limewood Pl.,12/9/2016 0:00,5 to 10 Miles
24260,Blake,Perry,Perry Blake,3/9/1977 0:00,S,M,40000,0,0,Partial College,Skilled Manual,0,2,2651 Ancona Ct.,12/9/2016 0:00,5 to 10 Miles
24261,Emma,Jones,Jones Emma,6/15/1977 0:00,S,F,60000,0,0,Partial College,Skilled Manual,1,2,5123 Gumwood,7/13/2016 0:00,5 to 10 Miles
24262,Daniel,Thomas,Thomas Daniel,3/16/1977 0:00,M,M,60000,0,0,Partial College,Skilled Manual,0,2,5776 Newton Way,6/26/2016 0:00,1 to 2 Miles
24263,Brooke,Brooks,Brooks Brooke,8/15/1977 0:00,M,F,60000,0,0,Partial College,Skilled Manual,1,2,1994 South Villa Way,7/13/2016 0:00,5 to 10 Miles
24264,Richard,Long,Long Richard,10/28/1977 0:00,S,M,70000,0,0,Partial College,Skilled Manual,0,2,9997 Montgomery Ave.,10/15/2016 0:00,0 to 1 Miles
24265,Seth,McDonald,McDonald Seth,9/13/1977 0:00,M,M,70000,0,0,Partial College,Skilled Manual,0,2,5175 Reisling Court,7/22/2016 0:00,0 to 1 Miles
24266,Melvin,Chander,Chander Melvin,2/25/1949 0:00,M,M,20000,2,1,Partial High School,Clerical,1,2,4804 Haynes Court,10/4/2015 0:00,5 to 10 Miles
24267,Jésus,Hernandez,Hernandez Jésus,4/12/1950 0:00,M,M,10000,2,1,Partial High School,Clerical,1,2,7726 Driftwood Drive,6/26/2016 0:00,1 to 2 Miles
24268,Meredith,Gill,Gill Meredith,10/24/1950 0:00,M,F,10000,2,1,Partial High School,Clerical,1,3,6034 Virgil Street,5/28/2016 0:00,1 to 2 Miles
24269,Todd,Lu,Lu Todd,9/2/1950 0:00,M,M,10000,2,1,Partial High School,Clerical,1,3,4333 Contra Costa Blvd.,9/16/2016 0:00,1 to 2 Miles
24270,Latasha,Ortega,Ortega Latasha,5/15/1950 0:00,M,F,20000,2,1,Partial High School,Clerical,1,2,492 Pierce Court,10/14/2015 0:00,5 to 10 Miles
24271,Leonard,Shen,Shen Leonard,4/21/1950 0:00,M,M,20000,2,1,Partial High School,Clerical,1,2,5800 Abbey Court,10/17/2015 0:00,1 to 2 Miles
24272,Martha,Wang,Wang Martha,2/16/1951 0:00,M,F,20000,2,1,Partial High School,Clerical,1,2,5927 Seaview Avenue,10/13/2015 0:00,5 to 10 Miles
24273,Monique,Sanz,Sanz Monique,3/11/1951 0:00,M,F,20000,2,1,Partial High School,Clerical,1,2,4002 Willow Pass Dr.,10/13/2015 0:00,5 to 10 Miles
24274,Shaun,Shan,Shan Shaun,2/3/1951 0:00,M,M,20000,2,1,Partial High School,Clerical,1,2,6417 Del Rey St,11/3/2015 0:00,1 to 2 Miles
24275,Lucas,Rivera,Rivera Lucas,7/17/1980 0:00,M,M,30000,0,0,Partial College,Skilled Manual,0,2,4613 Benedict Court,2/29/2016 0:00,1 to 2 Miles
24276,Kaitlyn,Nelson,Nelson Kaitlyn,7/9/1952 0:00,S,F,20000,2,1,Partial High School,Clerical,1,3,6896 Camino Norte,3/9/2016 0:00,5 to 10 Miles
24277,Donald,Kovár,Kovár Donald,5/5/1952 0:00,S,M,20000,3,1,Partial High School,Clerical,1,4,4925 Mariposa Ct.,2/27/2016 0:00,5 to 10 Miles
24278,Cedric,Xu,Xu Cedric,2/5/1953 0:00,M,M,40000,2,0,Partial College,Skilled Manual,0,2,7539 Santa Fe Court,6/3/2016 0:00,1 to 2 Miles
24279,Angel,Nelson,Nelson Angel,11/16/1953 0:00,S,M,40000,2,0,Partial College,Skilled Manual,0,2,6343 St. Paul Way,7/18/2016 0:00,1 to 2 Miles
24280,Peter,Shan,Shan Peter,10/1/1954 0:00,S,M,40000,3,0,Partial High School,Clerical,0,2,5949 Laurel Drive,7/18/2016 0:00,1 to 2 Miles
24281,Marie,Suri,Suri Marie,4/13/1954 0:00,S,F,40000,3,0,Partial High School,Clerical,0,2,663 Sunset Meadows Ln.,11/29/2015 0:00,5 to 10 Miles
24282,Damien,Raji,Raji Damien,7/24/1955 0:00,M,M,80000,2,0,Partial College,Skilled Manual,1,2,1820 Fox Way,11/27/2015 0:00,5 to 10 Miles
24283,Aimee,Zheng,Zheng Aimee,3/21/1955 0:00,S,F,80000,2,0,Partial College,Skilled Manual,0,2,994 Counting Drive,11/30/2015 0:00,1 to 2 Miles
24284,Melissa,Sanders,Sanders Melissa,6/11/1975 0:00,S,F,40000,0,0,Partial College,Skilled Manual,0,2,8360 Frisbie Court,11/2/2014 0:00,1 to 2 Miles
24285,Jesse,Cox,Cox Jesse,11/19/1975 0:00,S,M,40000,0,0,Partial College,Skilled Manual,1,2,3076 Salvio St.,7/6/2016 0:00,5 to 10 Miles
24286,Kelvin,Goel,Goel Kelvin,5/27/1975 0:00,S,M,40000,0,0,High School,Skilled Manual,0,2,5699 Alpha Way,12/20/2016 0:00,1 to 2 Miles
24287,John,Martinez,Martinez John,5/25/1975 0:00,M,M,40000,0,0,High School,Skilled Manual,1,2,1071 Stanz Grace St.,12/17/2016 0:00,5 to 10 Miles
24288,Pedro,Gomez,Gomez Pedro,1/5/1975 0:00,M,M,40000,0,0,High School,Skilled Manual,1,2,6474 Helen Ave.,10/8/2016 0:00,5 to 10 Miles
24289,Robert,Gonzalez,Gonzalez Robert,12/16/1975 0:00,S,M,60000,0,0,Partial College,Skilled Manual,1,2,1899 Mayhew Way,4/6/2016 0:00,5 to 10 Miles
24290,Zoe,Bell,Bell Zoe,10/17/1974 0:00,M,F,50000,0,0,High School,Skilled Manual,1,2,1551 Logan Ct,7/24/2016 0:00,5 to 10 Miles
24291,Eduardo,Garcia,Garcia Eduardo,3/11/1974 0:00,S,M,50000,0,0,High School,Skilled Manual,0,2,3001 Mt. Etna,12/11/2016 0:00,1 to 2 Miles
24292,Mackenzie,Brooks,Brooks Mackenzie,3/6/1974 0:00,M,F,50000,0,0,High School,Skilled Manual,1,2,892 Southbrook Drive,2/17/2016 0:00,5 to 10 Miles
24293,Anna,Rivera,Rivera Anna,10/19/1974 0:00,M,F,50000,0,0,High School,Skilled Manual,1,2,8890 Viera Avenue,2/1/2016 0:00,5 to 10 Miles
24294,Luis,Yang,Yang Luis,3/1/1974 0:00,S,M,50000,0,0,High School,Skilled Manual,0,2,4594 Springer Court,9/15/2016 0:00,5 to 10 Miles
24295,Natalie,Barnes,Barnes Natalie,3/26/1973 0:00,S,F,60000,0,0,Partial College,Skilled Manual,0,2,7650 Northridge Drive,12/11/2016 0:00,1 to 2 Miles
24296,Amanda,Gonzalez,Gonzalez Amanda,2/6/1973 0:00,S,F,70000,0,0,Partial College,Professional,0,2,666 Street,12/3/2016 0:00,5 to 10 Miles
24297,Victoria,Cox,Cox Victoria,10/9/1976 0:00,M,F,60000,0,0,Partial College,Professional,1,2,1654 Bonari Court,2/20/2016 0:00,5 to 10 Miles
24298,Robert,Yang,Yang Robert,10/7/1976 0:00,M,M,60000,0,0,Partial College,Professional,1,2,6589 Viewpoint Ct,3/13/2016 0:00,5 to 10 Miles
24299,Andrea,Gray,Gray Andrea,6/3/1976 0:00,S,F,60000,0,0,Partial College,Professional,1,2,2394 Pepper Way,3/15/2016 0:00,5 to 10 Miles
24300,Naomi,Gomez,Gomez Naomi,1/10/1956 0:00,S,F,80000,2,0,High School,Skilled Manual,1,2,1519 Mark Twain Dr.,11/24/2015 0:00,5 to 10 Miles
24301,Tasha,Rai,Rai Tasha,8/25/1957 0:00,S,F,70000,2,0,High School,Skilled Manual,1,2,7738 Thunderbird Dr.,11/3/2015 0:00,5 to 10 Miles
24302,Cesar,Kapoor,Kapoor Cesar,1/28/1957 0:00,M,M,70000,2,0,High School,Skilled Manual,1,2,6387 Scenic Avenue,11/7/2015 0:00,5 to 10 Miles
24303,Megan,Diaz,Diaz Megan,12/2/1957 0:00,S,F,70000,2,0,High School,Skilled Manual,0,2,8791 La Cadena,11/30/2015 0:00,1 to 2 Miles
24304,Beth,Serrano,Serrano Beth,5/25/1958 0:00,S,F,100000,1,0,Bachelors,Management,0,3,2 route de Marseille,11/28/2015 0:00,0 to 1 Miles
24305,Warren,Chow,Chow Warren,10/28/1959 0:00,S,M,100000,1,1,Bachelors,Management,0,3,3595 May Way,11/25/2015 0:00,0 to 1 Miles
24306,Molly,Chandra,Chandra Molly,4/8/1959 0:00,M,F,100000,1,1,Bachelors,Management,1,3,250 Geary Ct.,11/30/2015 0:00,2 to 5 Miles
24307,Tina,Sara,Sara Tina,2/16/1959 0:00,S,F,100000,1,1,Bachelors,Management,0,3,7977 Marina Road,11/30/2015 0:00,0 to 1 Miles
24308,Destiny,Sanders,Sanders Destiny,1/25/1973 0:00,S,F,80000,0,0,Bachelors,Management,1,1,2266 Bonifacio Street,12/28/2016 0:00,2 to 5 Miles
24309,Ethan,Williams,Williams Ethan,8/18/1974 0:00,M,M,50000,0,0,High School,Professional,0,2,4944 Abbey Court,11/23/2014 0:00,1 to 2 Miles
24310,Gabrielle,Peterson,Peterson Gabrielle,2/5/1974 0:00,S,F,50000,0,0,High School,Professional,0,2,1955 Glaze Dr.,11/5/2014 0:00,1 to 2 Miles
24311,Geoffrey,Patel,Patel Geoffrey,4/21/1974 0:00,S,M,60000,0,0,Partial College,Professional,0,2,6946 Candywood Ct.,12/17/2016 0:00,1 to 2 Miles
24312,Austin,Martin,Martin Austin,5/21/1974 0:00,S,M,60000,0,0,Partial College,Professional,1,2,5421 Morengo Ct.,7/27/2016 0:00,5 to 10 Miles
24313,Taylor,Brooks,Brooks Taylor,3/18/1974 0:00,M,F,60000,0,0,Partial College,Professional,1,2,5802 Ampersand Drive,5/19/2016 0:00,5 to 10 Miles
24314,Bryan,Howard,Howard Bryan,3/28/1966 0:00,M,M,120000,2,2,Bachelors,Management,1,4,6592 Sun Hill Lane,3/18/2016 0:00,2 to 5 Miles
24315,Edward,Scott,Scott Edward,9/6/1966 0:00,M,M,130000,0,1,Graduate Degree,Management,1,3,991 Vista Verde,5/17/2016 0:00,0 to 1 Miles
24316,Rachel,Diaz,Diaz Rachel,3/28/1966 0:00,S,F,130000,0,1,Graduate Degree,Management,0,3,206 Kirkwood Ct.,11/4/2016 0:00,1 to 2 Miles
24317,Devin,Thomas,Thomas Devin,4/11/1966 0:00,S,M,130000,0,1,Graduate Degree,Management,0,4,8521 Knewal Rd,2/24/2016 0:00,0 to 1 Miles
24318,Luis,Long,Long Luis,7/22/1966 0:00,M,M,130000,1,1,Graduate Degree,Management,1,4,132 North Park Court,4/27/2016 0:00,0 to 1 Miles
24319,Benjamin,Clark,Clark Benjamin,4/11/1957 0:00,M,M,70000,2,0,Partial High School,Skilled Manual,1,2,5556 Poppy Place,11/15/2016 0:00,5 to 10 Miles
24320,Joshua,White,White Joshua,8/13/1957 0:00,S,M,70000,2,0,Partial High School,Skilled Manual,1,2,6872 Thornwood Dr.,8/11/2016 0:00,5 to 10 Miles
24321,Gabriel,Scott,Scott Gabriel,2/10/1964 0:00,S,M,40000,0,0,Bachelors,Professional,0,1,8859 Reliz Valley Road,12/8/2016 0:00,0 to 1 Miles
24322,Alexandra,Evans,Evans Alexandra,2/22/1964 0:00,M,F,60000,4,4,Bachelors,Skilled Manual,1,2,6114 North Park Court,9/5/2016 0:00,0 to 1 Miles
24323,Janet,Wright,Wright Janet,7/28/1964 0:00,S,F,60000,5,5,Bachelors,Skilled Manual,1,3,8227 Myrtle Drive,12/7/2016 0:00,5 to 10 Miles
24324,Jennifer,Reed,Reed Jennifer,10/27/1964 0:00,S,F,60000,4,2,Bachelors,Skilled Manual,1,2,7227 Serafina,12/22/2016 0:00,2 to 5 Miles
24325,Jason,Perry,Perry Jason,12/15/1964 0:00,M,M,60000,4,2,Bachelors,Skilled Manual,0,2,1939 Meadow Glen Way,12/10/2016 0:00,0 to 1 Miles
24326,Adam,Bryant,Bryant Adam,10/16/1964 0:00,M,M,60000,4,2,Bachelors,Skilled Manual,1,2,7362 Arguello Blvd.,12/19/2016 0:00,2 to 5 Miles
24327,Evan,Rogers,Rogers Evan,10/8/1964 0:00,M,M,60000,4,2,Bachelors,Skilled Manual,1,2,5453 James Donlon Blvd.,12/27/2016 0:00,2 to 5 Miles
24328,Melissa,Simmons,Simmons Melissa,5/7/1964 0:00,S,F,60000,4,2,Bachelors,Skilled Manual,0,2,1955 Sequoia Drive,12/19/2016 0:00,0 to 1 Miles
24329,Abigail,Cooper,Cooper Abigail,2/9/1963 0:00,S,F,70000,4,2,Bachelors,Professional,1,2,41 Third Ave East,12/22/2016 0:00,2 to 5 Miles
24330,Jessica,Bennett,Bennett Jessica,9/26/1963 0:00,S,F,70000,4,2,Bachelors,Professional,0,2,6271 Crow Street,12/6/2016 0:00,0 to 1 Miles
24331,Carson,Powell,Powell Carson,8/9/1968 0:00,S,M,70000,0,0,Bachelors,Professional,0,1,2914 St. George Dr.,12/3/2016 0:00,2 to 5 Miles
24332,Abigail,Thompson,Thompson Abigail,6/3/1963 0:00,M,F,60000,3,2,Graduate Degree,Professional,1,0,6738 Court Street,11/16/2014 0:00,2 to 5 Miles
24333,Ann,Prasad,Prasad Ann,11/26/1962 0:00,S,F,70000,1,0,Bachelors,Professional,1,1,6288 Relief Valley Ct.,12/4/2016 0:00,2 to 5 Miles
24334,Alexa,James,James Alexa,9/6/1962 0:00,M,F,70000,1,0,Bachelors,Professional,1,1,7208 Peach Place,12/14/2016 0:00,2 to 5 Miles
24335,Richard,Wright,Wright Richard,10/27/1962 0:00,S,M,70000,1,0,Bachelors,Professional,1,1,2844 Barcelona,12/6/2016 0:00,2 to 5 Miles
24336,Gabrielle,Wright,Wright Gabrielle,3/9/1962 0:00,S,F,70000,1,0,Bachelors,Professional,1,1,7530 St. Francis St.,12/20/2016 0:00,2 to 5 Miles
24337,Noah,Alexander,Alexander Noah,10/10/1962 0:00,M,M,70000,1,0,Partial College,Skilled Manual,1,1,75 Ashford Court,12/18/2016 0:00,2 to 5 Miles
24338,Shannon,Zeng,Zeng Shannon,9/5/1961 0:00,S,F,40000,4,3,High School,Skilled Manual,1,3,21 rue des Rosiers,12/25/2016 0:00,10 or more Miles
24339,Jennifer,Price,Price Jennifer,10/10/1961 0:00,S,F,40000,4,3,High School,Skilled Manual,1,3,1147 Mellowood Street,1/1/2016 0:00,2 to 5 Miles
24340,Chloe,Clark,Clark Chloe,12/5/1961 0:00,S,F,40000,4,3,High School,Skilled Manual,0,4,6819 Meadow Lane,2/28/2016 0:00,0 to 1 Miles
24341,Wyatt,Jones,Jones Wyatt,12/10/1961 0:00,M,M,60000,1,0,Partial College,Skilled Manual,1,1,6578 Woodhaven Ln.,2/28/2016 0:00,2 to 5 Miles
24342,Evan,Campbell,Campbell Evan,4/24/1961 0:00,M,M,60000,1,0,Partial College,Skilled Manual,1,1,9585 Macarthur Ave.,11/9/2014 0:00,2 to 5 Miles
24343,Tyler,Harris,Harris Tyler,3/8/1960 0:00,M,M,40000,4,2,High School,Skilled Manual,0,2,8920 Corte Poquito,3/9/2016 0:00,0 to 1 Miles
24344,Wayne,Chander,Chander Wayne,6/16/1967 0:00,S,M,50000,0,0,Partial College,Skilled Manual,0,1,8989 Adelia Court,11/16/2014 0:00,2 to 5 Miles
24345,Riley,Cox,Cox Riley,6/22/1967 0:00,S,F,60000,0,0,Graduate Degree,Professional,0,1,9002 Kathleen Drive,3/15/2016 0:00,0 to 1 Miles
24346,Giorgio,Veronesi,Veronesi Giorgio,9/5/1967 0:00,M,F,60000,0,0,Graduate Degree,Professional,0,1,9897 Bayview Cir,4/25/2016 0:00,0 to 1 Miles
24347,Tina,Madan,Madan Tina,12/19/1967 0:00,S,F,60000,0,0,Graduate Degree,Professional,1,1,7297 Rosalinda,4/8/2016 0:00,2 to 5 Miles
24348,Ruben,Gomez,Gomez Ruben,9/17/1967 0:00,S,M,60000,0,0,Graduate Degree,Professional,0,1,2033 Woodbury Place,4/16/2016 0:00,0 to 1 Miles
24349,Jill,Patterson,Patterson Jill,7/4/1967 0:00,S,F,60000,0,0,Graduate Degree,Professional,1,1,639 Bermad Drive,4/5/2016 0:00,2 to 5 Miles
24350,Eduardo,Simmons,Simmons Eduardo,6/14/1927 0:00,S,M,40000,2,0,Partial High School,Clerical,0,1,3987 Spring Water St.,5/4/2016 0:00,2 to 5 Miles
24351,Brandon,Yang,Yang Brandon,2/5/1960 0:00,M,M,60000,1,0,Partial College,Skilled Manual,1,1,4697 Mt. Dell,4/8/2016 0:00,0 to 1 Miles
24352,Natalie,Cox,Cox Natalie,6/2/1960 0:00,M,F,60000,1,0,Partial College,Skilled Manual,1,1,2518 Cashew Street,5/20/2016 0:00,2 to 5 Miles
24353,Andrea,Ramirez,Ramirez Andrea,5/5/1960 0:00,M,F,60000,1,0,Partial College,Skilled Manual,1,1,5054 Quiz Street,5/6/2016 0:00,2 to 5 Miles
24354,Bailey,Cook,Cook Bailey,6/19/1959 0:00,M,F,60000,1,0,Partial College,Skilled Manual,1,1,6983 Niagara Court,5/1/2016 0:00,2 to 5 Miles
24355,Jennifer,Johnson,Johnson Jennifer,6/17/1959 0:00,M,F,60000,4,3,Bachelors,Professional,1,1,9678 Redlands Way,5/16/2016 0:00,2 to 5 Miles
24356,Wesley,Zhang,Zhang Wesley,8/9/1959 0:00,S,M,80000,2,0,Graduate Degree,Professional,1,0,2710 Roux Court,12/24/2016 0:00,0 to 1 Miles
24357,Eric,Baker,Baker Eric,3/15/1958 0:00,M,M,60000,3,2,Bachelors,Professional,1,1,6305 Waterview Place,5/14/2016 0:00,2 to 5 Miles
24358,Kevin,Green,Green Kevin,2/8/1958 0:00,M,M,60000,1,0,Bachelors,Professional,1,1,9475 Bellwood Dr.,5/25/2016 0:00,2 to 5 Miles
24359,Zachary,Shan,Shan Zachary,8/5/1958 0:00,S,M,60000,1,0,Bachelors,Professional,1,1,7305 Humphrey Drive,5/6/2016 0:00,2 to 5 Miles
24360,Carolyn,Diaz,Diaz Carolyn,7/22/1968 0:00,S,F,60000,2,2,Bachelors,Professional,0,1,3014 Roanwood Way,11/8/2015 0:00,0 to 1 Miles
24361,Francisco,Rodriguez,Rodriguez Francisco,11/17/1968 0:00,M,M,60000,2,2,Bachelors,Professional,0,1,8812 Geneva Lane,11/17/2015 0:00,0 to 1 Miles
24362,Marc,Vazquez,Vazquez Marc,12/6/1968 0:00,S,M,60000,2,2,Bachelors,Professional,0,1,8321 Marina Lakes Dr.,11/15/2015 0:00,0 to 1 Miles
24363,Amanda,Coleman,Coleman Amanda,1/26/1970 0:00,M,F,80000,4,4,Graduate Degree,Management,0,1,9752 Monterrey,11/12/2015 0:00,0 to 1 Miles
24364,Henry,Prasad,Prasad Henry,6/15/1970 0:00,M,M,90000,2,0,Bachelors,Professional,0,0,8682 Etcheverry Dr,11/12/2015 0:00,0 to 1 Miles
24365,Mallory,Navarro,Navarro Mallory,4/27/1968 0:00,S,F,60000,2,2,Bachelors,Professional,1,1,112 rue Marbeuf,11/18/2015 0:00,2 to 5 Miles
24366,Melvin,Luo,Luo Melvin,2/17/1969 0:00,S,M,120000,1,0,Graduate Degree,Management,0,1,2756 Sinclair Avenue,11/28/2015 0:00,2 to 5 Miles
24367,Ross,Sara,Sara Ross,2/10/1969 0:00,S,M,120000,1,0,Graduate Degree,Management,0,2,3919 Bayview Circle,11/29/2015 0:00,0 to 1 Miles
24368,Ebony,Prasad,Prasad Ebony,4/8/1969 0:00,S,F,120000,1,0,Graduate Degree,Management,0,2,7801 Midway Ct.,11/7/2015 0:00,0 to 1 Miles
24369,Chelsea,Lopez,Lopez Chelsea,6/25/1967 0:00,M,F,80000,5,5,Graduate Degree,Management,0,2,9888 Steele Drive,10/30/2016 0:00,0 to 1 Miles
24370,Nathan,West,West Nathan,6/25/1967 0:00,M,M,80000,5,5,Graduate Degree,Management,0,3,9888 Steele Drive,8/23/2016 0:00,0 to 1 Miles
24371,Leslie,Navarro,Navarro Leslie,3/21/1966 0:00,M,F,90000,2,0,Bachelors,Professional,1,0,3450 Breck Court,11/9/2015 0:00,2 to 5 Miles
24372,Teresa,Jimenez,Jimenez Teresa,9/21/1965 0:00,S,F,60000,2,2,Bachelors,Professional,1,1,4810 Hidden Oak Ct.,11/24/2015 0:00,2 to 5 Miles
24373,Steven,Reed,Reed Steven,8/12/1965 0:00,M,M,60000,2,2,Bachelors,Professional,1,1,5844 Linden Land,7/31/2016 0:00,2 to 5 Miles
24374,Eugene,Ma,Ma Eugene,10/13/1965 0:00,S,M,60000,3,3,Bachelors,Professional,0,1,1500 Polk Street,4/10/2016 0:00,0 to 1 Miles
24375,Pamela,Schmidt,Schmidt Pamela,10/3/1965 0:00,M,F,60000,3,3,Bachelors,Professional,1,1,6866 Winterberry Ct.,4/10/2016 0:00,5 to 10 Miles
24376,Tommy,Black,Black Tommy,7/13/1968 0:00,M,M,70000,5,5,Bachelors,Professional,1,4,2962 Ana Mile,12/9/2016 0:00,10 or more Miles
24377,Richard,Wood,Wood Richard,9/24/1968 0:00,S,M,70000,0,0,Bachelors,Professional,0,1,6509 Cedar St.,11/20/2015 0:00,0 to 1 Miles
24378,Brandi,Jiménez,Jiménez Brandi,6/4/1968 0:00,S,F,70000,0,0,Bachelors,Professional,0,1,6377 East Avenue,11/30/2015 0:00,0 to 1 Miles
24379,Noah,Jenkins,Jenkins Noah,6/23/1965 0:00,S,M,70000,0,0,Bachelors,Professional,0,1,9021 Terrace Drive,4/26/2016 0:00,5 to 10 Miles
24380,Maurice,Yuan,Yuan Maurice,10/13/1965 0:00,M,M,70000,0,0,Bachelors,Professional,0,1,3345 Macaroon Drive,8/8/2016 0:00,0 to 1 Miles
24381,Danny,Serrano,Serrano Danny,5/14/1965 0:00,S,M,70000,0,0,Bachelors,Professional,1,1,9353 N Lucile Lane,11/22/2015 0:00,5 to 10 Miles
24382,Patrick,Sanchez,Sanchez Patrick,2/20/1964 0:00,M,M,60000,3,3,Bachelors,Professional,1,2,6795 Moccasin Ct.,7/27/2016 0:00,0 to 1 Miles
24383,Ronald,Prasad,Prasad Ronald,6/25/1974 0:00,M,M,30000,0,0,Partial College,Clerical,0,1,12 avenue Foch,8/15/2016 0:00,0 to 1 Miles
24384,Kenneth,Pal,Pal Kenneth,8/23/1974 0:00,M,M,30000,0,0,Partial College,Clerical,0,1,4 rue Georges to Clémenceau,9/30/2016 0:00,0 to 1 Miles
24385,Summer,Perez,Perez Summer,10/22/1957 0:00,M,F,70000,3,2,Partial College,Professional,1,0,1940 Detroit Ave.,12/24/2016 0:00,5 to 10 Miles
24386,Isabella,Walker,Walker Isabella,5/12/1957 0:00,S,F,80000,2,1,Bachelors,Management,0,0,7128 Seaview Avenue,12/19/2014 0:00,0 to 1 Miles
24387,Elijah,Mitchell,Mitchell Elijah,9/26/1957 0:00,M,M,80000,2,1,Bachelors,Management,0,0,2878 Spring Water St.,12/27/2016 0:00,0 to 1 Miles
24388,Maria,Campbell,Campbell Maria,11/22/1957 0:00,M,F,80000,2,1,Bachelors,Management,0,0,785 Eastgate,12/9/2016 0:00,0 to 1 Miles
24389,Xavier,Carter,Carter Xavier,5/3/1956 0:00,S,M,80000,2,0,Partial High School,Skilled Manual,1,2,3429 Fourth Street,2/18/2016 0:00,5 to 10 Miles
24390,Carolyn,Prasad,Prasad Carolyn,8/23/1956 0:00,M,F,60000,2,0,High School,Professional,1,2,77 Birchwood,6/23/2016 0:00,5 to 10 Miles
24391,Marissa,Washington,Washington Marissa,3/27/1956 0:00,M,F,60000,2,0,High School,Professional,1,2,2121 Sahara Drive,6/1/2016 0:00,5 to 10 Miles
24392,Molly,Prasad,Prasad Molly,10/24/1956 0:00,S,F,60000,2,0,High School,Professional,0,2,1588 Prestwick Drive,12/19/2014 0:00,1 to 2 Miles
24393,Joseph,Johnson,Johnson Joseph,6/18/1932 0:00,S,M,50000,2,0,Graduate Degree,Management,1,2,8310 Ridge Circle,2/11/2016 0:00,5 to 10 Miles
24394,Drew,Raji,Raji Drew,1/27/1965 0:00,M,M,110000,2,2,Bachelors,Management,1,3,2079 MountainAire Pkwy.,7/2/2016 0:00,2 to 5 Miles
24395,Alison,Raji,Raji Alison,5/11/1965 0:00,M,F,110000,3,2,Bachelors,Management,1,4,9155 Wee Donegal,4/2/2016 0:00,2 to 5 Miles
24396,Robyn,Navarro,Navarro Robyn,6/4/1965 0:00,M,F,120000,2,2,Bachelors,Management,1,4,3007 Hooftrail Way,4/28/2016 0:00,2 to 5 Miles
24397,Henry,Raman,Raman Henry,12/20/1965 0:00,S,M,120000,2,2,Bachelors,Management,0,4,4666 Yellowood Lane,3/3/2016 0:00,1 to 2 Miles
24398,Brandon,Davis,Davis Brandon,6/3/1965 0:00,M,M,130000,1,1,Graduate Degree,Management,1,4,8839 Seaview Dr.,4/20/2016 0:00,0 to 1 Miles
24399,Katherine,Sanchez,Sanchez Katherine,1/19/1964 0:00,M,F,80000,4,3,Bachelors,Management,1,0,5639 Lee Lane,3/29/2016 0:00,2 to 5 Miles
24400,Kaitlyn,Parker,Parker Kaitlyn,6/9/1964 0:00,M,F,100000,5,2,Partial College,Professional,0,1,7267 Loftus Road,12/17/2016 0:00,0 to 1 Miles
24401,Douglas,Rana,Rana Douglas,1/18/1964 0:00,S,M,110000,3,2,Bachelors,Management,0,4,428 Silverado Dr.,7/31/2016 0:00,1 to 2 Miles
24402,Devin,Alexander,Alexander Devin,7/6/1964 0:00,S,M,170000,0,0,Graduate Degree,Management,0,3,9443 Lacanda Ct.,12/20/2016 0:00,1 to 2 Miles
24403,Gabriel,Wright,Wright Gabriel,10/15/1956 0:00,M,M,70000,3,2,Partial College,Professional,1,0,4288 Hacienda,1/10/2016 0:00,0 to 1 Miles
24404,Bryant,Chapman,Chapman Bryant,6/27/1934 0:00,M,M,70000,4,0,Graduate Degree,Management,1,2,7710 Pine St,1/26/2016 0:00,0 to 1 Miles
24405,Tara,Rai,Rai Tara,4/19/1934 0:00,M,F,70000,4,0,Graduate Degree,Management,1,2,3788 Concord Place,1/26/2016 0:00,5 to 10 Miles
24406,Reginald,Vazquez,Vazquez Reginald,3/11/1963 0:00,M,M,110000,4,2,Bachelors,Management,1,4,24 Megan Dr.,12/22/2016 0:00,5 to 10 Miles
24407,Makayla,Peterson,Peterson Makayla,9/16/1963 0:00,M,F,110000,5,3,Bachelors,Management,1,0,7013 Cimarron Drive,11/16/2016 0:00,5 to 10 Miles
24408,Jordan,Diaz,Diaz Jordan,7/10/1963 0:00,M,M,110000,5,3,Bachelors,Management,1,0,7444 Cherokee Drive,11/30/2016 0:00,5 to 10 Miles
24409,Jackson,Hernandez,Hernandez Jackson,9/22/1963 0:00,S,M,120000,4,3,Partial College,Professional,0,3,1252 Deer Ridge Way,12/23/2016 0:00,1 to 2 Miles
24410,Sara,Sanders,Sanders Sara,6/24/1962 0:00,S,F,100000,1,2,Partial College,Professional,0,4,7888 Stanford Street,11/11/2016 0:00,1 to 2 Miles
24411,Johnathan,Sanchez,Sanchez Johnathan,11/23/1962 0:00,M,M,110000,1,3,Bachelors,Management,1,2,490 Alan Dr.,3/23/2016 0:00,5 to 10 Miles
